,Rating,Type,Size,Reviews,Installs
7233,4.4,Free,19,137,"10,000+"
7234,3.9,Free,9.8,117,"10,000+"
7235,4.5,Free,18,32014,"500,000+"
7236,2.8,Free,18,1189,"100,000+"
7237,3.3,Free,15,2802,"100,000+"
7238,4.5,Free,43,56409,"1,000,000+"
7239,3.1,Paid,2.0,167,"1,000+"
7240,3.2,Free,2.2,398,"50,000+"
7241,4.4,Free,4.4,1740,"50,000+"
7242,4.1,Free,5.4,1372,"50,000+"
7243,5.0,Free,1.4,2,5+
7244,3.8,Paid,3.3,131,"1,000+"
7245,4.3,Free,7.3,87,"10,000+"
7246,4.6,Free,23,3963,"100,000+"
7247,3.7,Free,Varies with devic,2375,"100,000+"
7248,4.9,Free,2.2,7,100+
7249,4.3,Free,Varies with devic,2221,"100,000+"
7250,5.0,Free,3.5,2,10+
7251,2.9,Free,4.8,30,"5,000+"
7252,4.4,Free,7.3,14,500+
7253,4.4,Paid,13,15753,"100,000+"
7254,4.6,Free,6.2,1641,"10,000+"
7255,4.5,Free,656,4228,"500,000+"
7256,4.0,Free,5.0,9307,"1,000,000+"
7257,3.5,Free,8.3,1151,"10,000+"
7258,4.8,Paid,Varies with devic,12400,"100,000+"
7259,4.8,Free,73,528550,"10,000,000+"
7260,3.5,Free,7.4,35337,"5,000,000+"
7261,4.7,Free,22,142758,"10,000,000+"
7262,4.6,Free,26,2674051,"50,000,000+"
7263,4.4,Paid,14,766,"10,000+"
7264,4.3,Free,7.3,122010,"5,000,000+"
7265,4.7,Free,3.1,136540,"1,000,000+"
7266,4.4,Free,11,134412,"5,000,000+"
7267,4.0,Free,Varies with devic,327914,"10,000,000+"
7268,3.5,Free,12,38824,"1,000,000+"
7269,4.6,Free,13,171017,"10,000,000+"
7270,3.9,Free,33,6289,"1,000,000+"
7271,3.5,Free,Varies with devic,49523,"5,000,000+"
7272,4.6,Free,49,260527,"10,000,000+"
7273,4.2,Free,31,419375,"10,000,000+"
7274,4.4,Free,Varies with devic,153649,"10,000,000+"
7275,4.6,Free,34,2464,"50,000+"
7276,4.0,Free,44,93898,"10,000,000+"
7277,4.2,Free,11,42190,"5,000,000+"
7278,3.8,Paid,55,52,"10,000+"
7279,4.1,Free,Varies with devic,420518,"10,000,000+"
7280,4.3,Free,59,528917,"10,000,000+"
7281,4.4,Free,Varies with devic,276105,"10,000,000+"
7282,4.5,Free,60,462614,"10,000,000+"
7283,4.1,Free,25,39895,"5,000,000+"
7284,4.2,Free,56,794058,"10,000,000+"
7285,4.0,Free,20,119685,"10,000,000+"
7286,3.6,Free,2.3,301,"50,000+"
7287,3.3,Free,221,236,"50,000+"
7288,4.7,Free,1.5,88993,"10,000,000+"
7289,4.6,Free,48,338742,"5,000,000+"
7290,4.5,Free,31,23,"5,000+"
7291,3.9,Free,7.5,4569,"500,000+"
7292,4.3,Free,228,31,"5,000+"
7293,3.9,Free,2.3,203,"10,000+"
7294,4.3,Free,2.8,824,"10,000+"
7295,3.1,Paid,4.5,19,500+
7296,4.4,Paid,33,9,50+
7297,3.7,Free,72,6514,"500,000+"
7298,4.6,Free,3.3,37,"1,000+"
7299,4.6,Free,6.6,154,"10,000+"
7300,2.7,Free,5.2,7,500+
7301,4.1,Paid,3.5,70,500+
7302,4.2,Free,11,459,"10,000+"
7303,1.9,Free,10,179,"10,000+"
7304,4.6,Free,9.4,17,"1,000+"
7305,4.2,Free,Varies with devic,265,"10,000+"
7306,4.4,Free,8.7,121,"10,000+"
7307,4.2,Free,6.3,100,"10,000+"
7308,3.9,Free,4.1,64,"5,000+"
7309,2.4,Free,37,37,"5,000+"
7310,5.0,Free,3.2,5,100+
7311,3.9,Free,11,21,"10,000+"
7312,3.7,Free,3.0,78,"10,000+"
7313,5.0,Free,14,5,100+
7314,4.0,Free,47,3323,"100,000+"
7315,3.0,Paid,2.5,1,10+
7316,4.1,Free,2.3,29,"5,000+"
7317,4.8,Free,49,21,"1,000+"
7318,4.5,Free,44,33,"1,000+"
7319,3.5,Free,3.0,13,"1,000+"
7320,4.5,Free,7.6,954,"10,000+"
7321,4.5,Free,59,355613,"10,000,000+"
7322,4.2,Free,Varies with devic,25673,"1,000,000+"
7323,4.3,Free,36,504765,"5,000,000+"
7324,4.4,Free,32,2440877,"10,000,000+"
7325,4.4,Free,9.5,6715,"500,000+"
7326,4.3,Free,95,43090,"5,000,000+"
7327,4.2,Paid,5.8,2557,"50,000+"
7328,4.5,Free,35,937,"10,000+"
7329,4.3,Free,63,139545,"10,000,000+"
7330,4.3,Free,9.7,22333,"1,000,000+"
7331,4.2,Free,91,249,"10,000+"
7332,4.9,Free,63,117,"1,000+"
7333,4.1,Free,Varies with devic,45651,"5,000,000+"
7334,1.4,Free,3.1,33,"1,000+"
7335,4.0,Free,88,16190,"1,000,000+"
7336,5.0,Free,12,34,"5,000+"
7337,4.3,Free,92,2468915,"50,000,000+"
7338,4.2,Free,Varies with devic,304106,"10,000,000+"
7339,4.3,Free,23,11,500+
7340,3.8,Free,7.2,38,"5,000+"
7341,4.1,Free,6.4,1186,"50,000+"
7342,4.2,Free,3.4,20,"1,000+"
7343,4.3,Free,91,166312,"5,000,000+"
7344,4.1,Free,6.1,46,"1,000+"
7345,4.3,Free,22,128,"10,000+"
7346,3.6,Free,6.9,258,"50,000+"
7347,4.3,Free,91,264755,"10,000,000+"
7348,4.6,Free,72,2354042,"50,000,000+"
7349,4.4,Free,10,6895,"500,000+"
7350,5.0,Free,2.2,22,100+
7351,4.4,Free,8.5,160,"5,000+"
7352,4.5,Free,12,1440,"100,000+"
7353,4.7,Free,11,78,"5,000+"
7354,5.0,Free,16,3,500+
7355,3.4,Free,1.3,59,"10,000+"
7356,3.1,Free,18,16,"5,000+"
7357,4.5,Paid,10,339,"5,000+"
7358,5.0,Paid,1.2,1,10+
7359,4.3,Free,8.7,80,"5,000+"
7360,4.4,Free,42,186648,"10,000,000+"
7361,4.3,Free,Varies with devic,226541,"10,000,000+"
7362,4.2,Free,38,189310,"10,000,000+"
7363,4.0,Free,5.3,74497,"5,000,000+"
7364,4.5,Free,Varies with devic,264260,"10,000,000+"
7365,4.0,Free,Varies with devic,50109,"10,000,000+"
7366,4.1,Free,5.8,54034,"5,000,000+"
7367,3.8,Free,96,47386,"1,000,000+"
7368,4.3,Free,21,267787,"10,000,000+"
7369,4.6,Free,Varies with devic,401211,"10,000,000+"
7370,4.1,Free,10,498894,"50,000,000+"
7371,4.3,Free,80,9149,"1,000,000+"
7372,4.3,Free,6.1,191621,"10,000,000+"
7373,4.2,Free,1.5,32849,"1,000,000+"
7374,4.3,Free,31,251686,"10,000,000+"
7375,4.4,Free,26,252006,"5,000,000+"
7376,4.4,Free,20,483782,"10,000,000+"
7377,3.9,Free,2.9,28694,"1,000,000+"
7378,4.3,Free,Varies with devic,1517395,"100,000,000+"
7379,4.5,Free,Varies with devic,785622,"50,000,000+"
7380,4.3,Free,38,234589,"50,000,000+"
7381,3.5,Free,36,113183,"5,000,000+"
7382,4.2,Free,14,951435,"50,000,000+"
7383,4.1,Free,176,45610,"10,000,000+"
7384,4.1,Free,44,257531,"10,000,000+"
7385,4.7,Free,82,198480,"5,000,000+"
7386,4.5,Free,3.3,375996,"10,000,000+"
7387,3.3,Free,18,152102,"10,000,000+"
7388,4.2,Free,8.3,17108,"100,000+"
7389,4.2,Free,Varies with devic,226453,"10,000,000+"
7390,4.6,Paid,8.3,1764,"10,000+"
7391,4.3,Free,8.0,24,"1,000+"
7392,4.3,Free,1.5,194,"10,000+"
7393,4.0,Free,3.6,1,100+
7394,4.7,Free,15,3408,"50,000+"
7395,5.0,Free,6.7,8,"1,000+"
7396,5.0,Free,27,1,10+
7397,4.9,Free,76,17,100+
7398,4.3,Free,15,11100,"500,000+"
7399,4.0,Free,15,479939,"10,000,000+"
7400,4.5,Paid,3.3,2,100+
7401,4.1,Free,36,1648,"500,000+"
7402,4.3,Free,5.7,18,"1,000+"
7403,4.5,Free,Varies with devic,65448,"5,000,000+"
7404,3.9,Free,Varies with devic,16678,"5,000,000+"
7405,3.7,Free,1.1,668,"100,000+"
7406,4.2,Paid,4.1,470,"10,000+"
7407,3.6,Free,1.1,38,"10,000+"
7408,3.6,Paid,6.8,5,50+
7409,2.1,Free,28,14,"1,000+"
7410,4.7,Free,32,10318,"1,000,000+"
7411,3.2,Free,12,39,"10,000+"
7412,3.0,Paid,22,19,"1,000+"
7413,4.3,Free,1.4,59,"1,000+"
7414,3.0,Free,1.2,4,"1,000+"
7415,4.3,Paid,20,10,100+
7416,3.9,Free,7.6,53301,"10,000,000+"
7417,3.3,Free,2.9,12,500+
7418,4.3,Free,Varies with devic,195,"10,000+"
7419,4.0,Free,2.5,486,"10,000+"
7420,3.7,Paid,11,3,10+
7421,2.8,Free,34,27,"1,000+"
7422,4.4,Free,21,10786,"1,000,000+"
7423,5.0,Free,4.5,1,500+
7424,3.9,Free,22,58,"10,000+"
7425,4.2,Free,34,43,"1,000+"
7426,4.8,Free,14,6,100+
7427,4.0,Free,12,7006,"500,000+"
7428,3.0,Free,1.3,2,100+
7429,4.5,Free,3.1,8,100+
7430,2.6,Free,11,122,"10,000+"
7431,5.0,Free,5.9,4,100+
7432,5.0,Free,1.1,1,10+
7433,4.1,Free,26,543,"10,000+"
7434,4.5,Free,5.9,53,"10,000+"
7435,5.0,Free,5.7,3,100+
7436,4.7,Free,Varies with devic,407589,"10,000,000+"
7437,4.5,Free,37,104068,"5,000,000+"
7438,4.4,Free,Varies with devic,562345,"10,000,000+"
7439,4.4,Free,77,3941129,"50,000,000+"
7440,4.3,Free,43,314774,"5,000,000+"
7441,4.2,Free,20,1878,"100,000+"
7442,3.0,Free,8.0,4,"1,000+"
7443,4.1,Free,17,78142,"5,000,000+"
7444,4.2,Free,10,326042,"10,000,000+"
7445,4.2,Free,34,35172,"1,000,000+"
7446,4.0,Free,81,28633,"1,000,000+"
7447,4.3,Free,Varies with devic,331692,"10,000,000+"
7448,4.1,Free,35,3527,"100,000+"
7449,3.6,Free,100,151,"10,000+"
7450,4.3,Free,48,1130,"50,000+"
7451,5.0,Free,59,1,100+
7452,4.2,Free,Varies with devic,26307,"1,000,000+"
7453,3.9,Free,14,6450,"500,000+"
7454,4.1,Free,16,29387,"1,000,000+"
7455,3.8,Free,24,168,"10,000+"
7456,5.0,Free,2.3,6,"1,000+"
7457,3.7,Free,4.1,38767,"5,000,000+"
7458,4.3,Free,28,5623,"100,000+"
7459,4.2,Free,27,10440,"500,000+"
7460,4.3,Free,27,157997,"10,000,000+"
7461,2.5,Free,6.7,81,"10,000+"
7462,4.3,Free,23,83545,"5,000,000+"
7463,4.4,Free,Varies with devic,42069,"1,000,000+"
7464,4.3,Free,85,34062,"1,000,000+"
7465,4.2,Free,41,1484,"100,000+"
7466,4.6,Free,14,152395,"10,000,000+"
7467,4.0,Free,94,3715,"100,000+"
7468,2.9,Free,45,975,"100,000+"
7469,4.5,Free,26,396090,"10,000,000+"
7470,4.7,Free,99,417197,"10,000,000+"
7471,3.8,Free,5.9,23,"1,000+"
7472,4.7,Free,52,466495,"10,000,000+"
7473,3.9,Free,63,41683,"1,000,000+"
7474,4.5,Free,26,96658,"1,000,000+"
7475,4.7,Free,Varies with devic,6297590,"100,000,000+"
7476,4.5,Free,35,412888,"10,000,000+"
7477,4.2,Free,Varies with devic,227798,"50,000,000+"
7478,4.3,Free,5.4,231446,"10,000,000+"
7479,4.4,Free,53,303394,"10,000,000+"
7480,4.8,Free,4.0,39068,"500,000+"
7481,4.2,Free,51,3909032,"100,000,000+"
7482,4.1,Free,20,211620,"10,000,000+"
7483,4.5,Free,39,6026,"100,000+"
7484,4.5,Free,5.0,41331,"5,000,000+"
7485,4.6,Paid,5.7,28107,"500,000+"
7486,4.4,Free,29,552635,"10,000,000+"
7487,4.1,Free,87,217736,"10,000,000+"
7488,4.3,Free,7.1,1648515,"100,000,000+"
7489,4.7,Free,61,55952,"1,000,000+"
7490,4.4,Free,Varies with devic,928720,"50,000,000+"
7491,4.2,Free,30,609186,"10,000,000+"
7492,4.3,Free,52,771001,"50,000,000+"
7493,4.5,Free,44,617732,"10,000,000+"
7494,4.3,Free,Varies with devic,496397,"100,000,000+"
7495,4.8,Free,4.6,332623,"10,000,000+"
7496,4.5,Free,90,371318,"10,000,000+"
7497,4.6,Free,Varies with devic,216513,"5,000,000+"
7498,4.7,Free,91,696665,"10,000,000+"
7499,4.4,Free,30,860078,"10,000,000+"
7500,4.1,Free,20,5997,"1,000,000+"
7501,4.3,Free,28,796,"100,000+"
7502,4.2,Free,16,2013,"100,000+"
7503,4.2,Free,16,2925,"100,000+"
7504,3.6,Free,7.9,21095,"1,000,000+"
7505,2.8,Free,57,21,"1,000+"
7506,3.9,Free,16,30,"1,000+"
7507,3.8,Free,25,10,"1,000+"
7508,4.4,Free,34,1628,"50,000+"
7509,3.7,Free,29,42,"1,000+"
7510,2.7,Free,87,68,"5,000+"
7511,3.8,Free,38,66,"10,000+"
7512,3.2,Free,18,429,"10,000+"
7513,3.9,Free,19,255,"100,000+"
7514,2.3,Free,70,9,"1,000+"
7515,4.1,Free,3.3,556,"10,000+"
7516,4.3,Free,14,1387,"50,000+"
7517,3.1,Free,66,192,"10,000+"
7518,4.6,Paid,4.3,315,"1,000+"
7519,4.1,Free,48,681,"100,000+"
7520,4.4,Free,31,9,500+
7521,3.2,Free,3.3,6752,"1,000,000+"
7522,4.5,Free,25,663,"50,000+"
7523,3.7,Free,11,2111,"100,000+"
7524,4.4,Free,33,708,"50,000+"
7525,4.5,Free,6.4,532,"10,000+"
7526,5.0,Free,3.9,2,100+
7527,4.8,Free,1.5,5,10+
7528,4.6,Free,23,124,"10,000+"
7529,4.0,Free,2.4,1,10+
7530,4.1,Free,35,19388,"1,000,000+"
7531,4.1,Free,11,204,"10,000+"
7532,4.8,Free,7.1,65,500+
7533,4.3,Free,5.3,3,100+
7534,2.8,Free,30,851,"100,000+"
7535,4.7,Paid,2.0,6505,"50,000+"
7536,4.5,Free,Varies with devic,569727,"10,000,000+"
7537,4.2,Free,6.3,91186,"5,000,000+"
7538,4.3,Free,Varies with devic,1072565,"50,000,000+"
7539,3.8,Free,2.3,120494,"10,000,000+"
7540,3.8,Free,7.2,637,"100,000+"
7541,4.2,Free,Varies with devic,43677,"1,000,000+"
7542,3.8,Free,2.2,79132,"10,000,000+"
7543,4.0,Free,6.2,39682,"1,000,000+"
7544,4.0,Free,1.7,18478,"1,000,000+"
7545,4.6,Free,10,12,"1,000+"
7546,4.0,Free,3.2,32879,"5,000,000+"
7547,4.3,Free,30,85,"10,000+"
7548,4.3,Free,11,23,"5,000+"
7549,3.9,Free,2.4,34612,"5,000,000+"
7550,5.0,Paid,1.7,2,10+
7551,4.0,Free,3.3,593,"100,000+"
7552,4.1,Free,13,253207,"10,000,000+"
7553,3.9,Free,3.2,23348,"5,000,000+"
7554,4.2,Free,7.9,133,"10,000+"
7555,4.3,Free,5.2,46242,"1,000,000+"
7556,4.5,Free,22,40467,"1,000,000+"
7557,4.4,Free,1.6,16192,"1,000,000+"
7558,4.1,Free,9.4,802,"50,000+"
7559,4.2,Free,5.4,58981,"10,000,000+"
7560,4.5,Free,1.1,177,"10,000+"
7561,4.6,Free,3.3,148715,"10,000,000+"
7562,4.1,Free,5.5,24565,"1,000,000+"
7563,3.9,Free,4.2,1322,"100,000+"
7564,4.7,Free,10,59632,"1,000,000+"
7565,3.9,Free,5.0,8780,"1,000,000+"
7566,4.3,Free,2.9,38607,"1,000,000+"
7567,2.9,Free,30,90,"10,000+"
7568,4.4,Free,5.4,283,"10,000+"
7569,3.7,Free,3.7,55,"5,000+"
7570,4.4,Free,2.9,25,"5,000+"
7571,4.1,Free,3.0,942,"100,000+"
7572,2.8,Free,11,11,"1,000+"
7573,4.9,Free,3.0,18,"1,000+"
7574,3.4,Free,6.3,44,"1,000+"
7575,2.8,Free,20,54,"5,000+"
7576,2.5,Free,97,450,"10,000+"
7577,4.7,Free,259,51,"1,000+"
7578,3.1,Paid,4.9,50,"1,000+"
7579,3.2,Free,36,11,"1,000+"
7580,4.3,Free,164,15,"5,000+"
7581,3.9,Free,3.0,27,"1,000+"
7582,3.6,Free,16,7,"1,000+"
7583,3.2,Free,458,6,100+
7584,3.5,Free,5.2,11,"1,000+"
7585,3.3,Free,5.7,64,"5,000+"
7586,2.4,Free,8.5,32,"5,000+"
7587,4.4,Free,5.9,5985,"500,000+"
7588,2.8,Paid,629,5,50+
7589,5.0,Free,1.7,3,500+
7590,4.4,Paid,21,426,"5,000+"
7591,5.0,Free,4.0,3,100+
7592,3.3,Free,17,78,"10,000+"
7593,2.9,Free,4.1,61,"10,000+"
7594,4.1,Free,28,56,"1,000+"
7595,4.6,Free,1.8,18,100+
7596,2.2,Free,32,160,"50,000+"
7597,4.3,Paid,288,505,"10,000+"
7598,5.0,Free,4.2,20,10+
7599,2.5,Free,17,2055,"100,000+"
7600,3.0,Free,37,29,"5,000+"
7601,3.7,Free,15,794,"100,000+"
7602,5.0,Free,3.8,1,10+
7603,5.0,Free,775,12,100+
7604,4.1,Paid,33,89,"5,000+"
7605,4.1,Free,4.0,905,"50,000+"
7606,2.6,Free,Varies with devic,820,"100,000+"
7607,4.6,Free,62,11872,"100,000+"
7608,4.5,Free,Varies with devic,69013,"1,000,000+"
7609,4.5,Free,27,364013,"1,000,000+"
7610,3.3,Free,15,707,"100,000+"
7611,4.4,Free,30,13079,"500,000+"
7612,4.7,Paid,18,4856,"50,000+"
7613,4.7,Free,5.3,2910,"50,000+"
7614,4.0,Free,31,3745,"1,000,000+"
7615,4.5,Free,50,2032,"50,000+"
7616,4.3,Free,22,596,"50,000+"
7617,4.6,Free,2.6,166,"10,000+"
7618,4.7,Free,86,456474,"5,000,000+"
7619,4.4,Free,71,267395,"5,000,000+"
7620,4.0,Free,32,45359,"1,000,000+"
7621,4.2,Free,9.2,25427,"1,000,000+"
7622,4.3,Free,Varies with devic,815974,"100,000,000+"
7623,4.1,Free,16,14432,"1,000,000+"
7624,4.5,Free,Varies with devic,298854,"10,000,000+"
7625,4.3,Free,Varies with devic,54520,"10,000,000+"
7626,4.3,Free,4.2,226295,"10,000,000+"
7627,4.7,Free,3.5,253155,"5,000,000+"
7628,4.1,Free,Varies with devic,7063,"1,000,000+"
7629,4.3,Free,60,549900,"10,000,000+"
7630,4.4,Free,Varies with devic,691474,"100,000,000+"
7631,3.1,Free,5.9,1073,"100,000+"
7632,4.0,Free,78,154108,"5,000,000+"
7633,4.5,Free,Varies with devic,123412,"50,000,000+"
7634,4.5,Free,12,155998,"10,000,000+"
7635,4.4,Free,4.9,72161,"1,000,000+"
7636,4.2,Free,Varies with devic,30291,"1,000,000+"
7637,4.6,Free,Varies with devic,404610,"10,000,000+"
7638,4.4,Free,3.0,43088,"1,000,000+"
7639,4.6,Free,6.3,6320,"100,000+"
7640,4.0,Free,Varies with devic,271214,"10,000,000+"
7641,4.6,Free,8.4,14089,"500,000+"
7642,4.3,Free,4.0,26452,"1,000,000+"
7643,4.3,Free,1.9,6120,"100,000+"
7644,3.9,Free,201,7801,"1,000,000+"
7645,4.5,Free,5.0,57449,"1,000,000+"
7646,4.7,Free,4.0,7566,"500,000+"
7647,4.3,Free,30,4649,"100,000+"
7648,4.6,Free,Varies with devic,25370,"1,000,000+"
7649,4.6,Free,9.0,10484,"1,000,000+"
7650,4.2,Free,8.5,2537,"500,000+"
7651,4.3,Free,Varies with devic,4441,"100,000+"
7652,4.6,Free,Varies with devic,2401017,"100,000,000+"
7653,4.2,Free,13,86172,"1,000,000+"
7654,4.1,Free,3.4,661,"100,000+"
7655,4.6,Free,20,7969,"100,000+"
7656,4.4,Free,4.4,688,"50,000+"
7657,3.7,Free,8.3,56664,"1,000,000+"
7658,4.4,Free,19,2295,"100,000+"
7659,3.9,Free,6.4,1290,"100,000+"
7660,4.3,Free,2.4,15618,"1,000,000+"
7661,4.3,Free,Varies with devic,266434,"10,000,000+"
7662,4.3,Free,5.3,11402,"1,000,000+"
7663,4.5,Free,5.2,1007,"100,000+"
7664,4.5,Free,70,401648,"10,000,000+"
7665,4.5,Free,41,8193,"500,000+"
7666,4.5,Free,1.9,97,"10,000+"
7667,4.7,Free,39,1115,"100,000+"
7668,4.3,Free,5.8,1853,"500,000+"
7669,4.4,Free,11,1623,"1,000,000+"
7670,4.5,Free,6.9,787,"100,000+"
7671,4.3,Free,15,18,"5,000+"
7672,4.3,Free,4.7,1922,"500,000+"
7673,4.2,Free,8.2,175,"50,000+"
7674,4.2,Free,18,784,"100,000+"
7675,4.3,Free,4.4,1283,"100,000+"
7676,4.2,Free,15,67,"10,000+"
7677,4.7,Free,9.4,10786,"500,000+"
7678,4.1,Free,3.0,623,"100,000+"
7679,4.3,Free,12,39,"5,000+"
7680,4.1,Free,3.4,293,"100,000+"
7681,3.8,Free,5.1,4813,"100,000+"
7682,4.5,Free,2.0,12,"1,000+"
7683,4.1,Free,3.2,3003,"1,000,000+"
7684,4.3,Free,11,48,"5,000+"
7685,4.5,Free,14,16,"1,000+"
7686,4.1,Free,7.7,88,"10,000+"
7687,4.4,Free,12,49,"10,000+"
7688,4.3,Free,3.8,694,"100,000+"
7689,4.4,Free,8.1,634,"100,000+"
7690,4.3,Free,5.4,131,"50,000+"
7691,4.1,Free,10,56,"5,000+"
7692,4.6,Free,8.7,666,"100,000+"
7693,4.7,Free,3.8,25,"10,000+"
7694,4.2,Free,5.6,93,"10,000+"
7695,3.7,Free,3.8,121,"10,000+"
7696,4.7,Free,4.1,38,"5,000+"
7697,4.4,Free,11,39,"5,000+"
7698,4.7,Free,5.7,19,"1,000+"
7699,4.2,Free,3.8,91,"10,000+"
7700,4.6,Free,9.1,12111,"500,000+"
7701,4.5,Free,2.5,132,"5,000+"
7702,4.8,Free,6.7,38,"1,000+"
7703,3.7,Free,11,42,"5,000+"
7704,4.3,Free,7.7,132,"10,000+"
7705,4.2,Free,7.0,302,"50,000+"
7706,3.6,Free,43,742,"100,000+"
7707,4.1,Free,13,336,"100,000+"
7708,2.3,Free,20,41,"10,000+"
7709,4.3,Free,59,8432,"500,000+"
7710,4.6,Free,3.9,42,100+
7711,4.5,Paid,27,7812,"50,000+"
7712,4.0,Free,16,3,"1,000+"
7713,4.2,Paid,63,1661,"10,000+"
7714,4.6,Paid,12,617,"10,000+"
7715,4.2,Paid,30,9659,"100,000+"
7716,4.5,Paid,44,2576,"10,000+"
7717,4.3,Free,43,19373,"1,000,000+"
7718,4.4,Paid,17,3358,"100,000+"
7719,3.6,Free,42,145646,"10,000,000+"
7720,4.0,Free,6.3,3,500+
7721,2.8,Free,20,1911,"100,000+"
7722,3.8,Free,16,28140,"1,000,000+"
7723,4.1,Free,13,5485,"1,000,000+"
7724,3.8,Paid,6.3,11250,"100,000+"
7725,3.4,Free,2.7,15,"10,000+"
7726,4.5,Free,56,5093,"500,000+"
7727,4.3,Paid,1.1,8450,"100,000+"
7728,3.1,Free,26,194,"100,000+"
7729,4.6,Free,56,13492,"100,000+"
7730,3.3,Free,785,272,"100,000+"
7731,3.9,Free,25,2362,"100,000+"
7732,4.2,Free,4.7,139432,"10,000,000+"
7733,4.9,Free,6.0,707,"10,000+"
7734,3.9,Free,4.9,1638,"100,000+"
7735,3.4,Free,18,6512,"1,000,000+"
7736,3.7,Free,Varies with devic,7896,"1,000,000+"
7737,4.2,Free,66,68270,"1,000,000+"
7738,3.8,Free,41,21381,"1,000,000+"
7739,4.6,Free,96,58575,"1,000,000+"
7740,4.4,Free,76,32881,"1,000,000+"
7741,4.0,Free,4.2,6,"1,000+"
7742,4.2,Free,36,10225,"1,000,000+"
7743,4.2,Free,24,441,"100,000+"
7744,4.5,Free,35,455496,"10,000,000+"
7745,4.6,Paid,23,84,"1,000+"
7746,4.4,Free,13,475369,"50,000,000+"
7747,4.6,Free,19,358633,"10,000,000+"
7748,4.5,Free,Varies with devic,1094094,"100,000,000+"
7749,3.7,Free,7.6,23347,"5,000,000+"
7750,4.1,Free,96,1626,"100,000+"
7751,4.2,Free,35,14432,"500,000+"
7752,4.0,Free,Varies with devic,36578,"1,000,000+"
7753,4.5,Free,81,14253,"1,000,000+"
7754,4.6,Free,95,15829,"1,000,000+"
7755,4.5,Free,10,101738,"1,000,000+"
7756,4.4,Free,21,372553,"10,000,000+"
7757,3.3,Free,4.7,6716,"500,000+"
7758,4.2,Free,27,3345,"1,000,000+"
7759,4.2,Free,25,200450,"10,000,000+"
7760,4.0,Free,3.4,42182,"1,000,000+"
7761,4.0,Free,33,87,"10,000+"
7762,4.0,Free,5.7,2700,"500,000+"
7763,3.5,Free,3.1,2310,"500,000+"
7764,4.5,Free,Varies with devic,594406,"10,000,000+"
7765,3.9,Free,4.3,3847,"1,000,000+"
7766,3.9,Free,4.5,85317,"5,000,000+"
7767,4.1,Paid,46,265,"10,000+"
7768,4.4,Paid,33,54,500+
7769,4.2,Paid,58,1013,"50,000+"
7770,4.4,Paid,9.3,2311,"100,000+"
7771,4.3,Free,6.2,2419,"100,000+"
7772,4.1,Free,6.7,97209,"1,000,000+"
7773,4.0,Free,41,4518,"1,000,000+"
7774,4.3,Free,6.0,146,"10,000+"
7775,4.4,Paid,9.5,3397,"50,000+"
7776,4.5,Free,60,3580,"100,000+"
7777,4.6,Paid,31,18,100+
7778,3.7,Free,36,11748,"1,000,000+"
7779,3.8,Free,4.3,1205,"100,000+"
7780,3.4,Free,1.5,267,"10,000+"
7781,4.3,Free,68,183,"10,000+"
7782,3.8,Paid,1.2,76,"1,000+"
7783,4.7,Paid,12,429,"10,000+"
7784,4.4,Free,22,138872,"10,000,000+"
7785,4.4,Paid,45,1091,"50,000+"
7786,4.1,Free,62,11788,"1,000,000+"
7787,4.4,Free,80,23022,"1,000,000+"
7788,4.0,Free,34,22,"1,000+"
7789,3.9,Free,3.5,1985,"500,000+"
7790,4.3,Paid,67,3725,"100,000+"
7791,4.2,Paid,58,1357,"50,000+"
7792,3.3,Free,5.1,19291,"1,000,000+"
7793,4.0,Free,5.5,68,"5,000+"
7794,4.6,Paid,12,87766,"1,000,000+"
7795,4.1,Free,19,14002,"1,000,000+"
7796,4.1,Free,19,22896,"1,000,000+"
7797,3.4,Free,8.8,107778,"10,000,000+"
7798,3.4,Free,11,2218,"500,000+"
7799,4.1,Free,12,10676,"1,000,000+"
7800,4.0,Free,32,2596,"500,000+"
7801,3.4,Free,22,71852,"5,000,000+"
7802,3.2,Free,38,4908,"500,000+"
7803,3.8,Free,Varies with devic,7335,"1,000,000+"
7804,3.8,Free,Varies with devic,12443,"1,000,000+"
7805,3.9,Free,60,2046,"100,000+"
7806,3.6,Free,35,3227,"500,000+"
7807,3.8,Free,15,253,"50,000+"
7808,3.9,Free,43,1576,"50,000+"
7809,3.2,Free,Varies with devic,368,"100,000+"
7810,1.0,Free,4.4,2,500+
7811,4.6,Free,2.1,14,"1,000+"
7812,3.6,Paid,Varies with devic,21,100+
7813,4.9,Free,23,15,100+
7814,2.6,Free,636,5,500+
7815,3.9,Free,4.2,2962,"100,000+"
7816,3.5,Free,7.9,13,"1,000+"
7817,3.2,Free,1.4,768,"100,000+"
7818,3.3,Free,916,35,"1,000+"
7819,3.8,Free,84,21423,"1,000,000+"
7820,3.9,Free,6.6,22382,"1,000,000+"
7821,4.6,Free,12,877576,"10,000,000+"
7822,1.8,Free,14,12,"1,000+"
7823,4.3,Free,5.0,9,500+
7824,3.9,Paid,2.9,1417,"10,000+"
7825,4.8,Free,8.4,5,100+
7826,3.7,Free,3.0,631,"100,000+"
7827,4.0,Paid,2.6,1,10+
7828,4.1,Free,3.7,22032,"1,000,000+"
7829,4.6,Free,100,162933,"5,000,000+"
7830,4.0,Free,5.8,127,"10,000+"
